Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1,p2,p3,p4
11,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,162.17531200000005,176.824516,14.649203999999996,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6408000000000005,0.3132000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6408000000000005, 4.7453, 4.8532, 4.9843]","[4.6786, 4.783, 4.8937, 5.0131000000000006]","[5.1238, 5.2676]","[5.1456, 5.2953]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.1918347454030252,0.0009070859573316053,0.0003012586723062704,0.8069569099673349,2.135007364379103e-35
12,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,176.83901200000003,191.49551599999998,14.656504000000012,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6481,0.3205,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6481, 4.75, 4.8458000000000006, 4.9568, 5.0684000000000005, 5.188400000000001, 5.3156, 5.444500000000001, 5.5807, 5.7253]","[4.681900000000001, 4.7767, 4.883900000000001, 4.9939, 5.1124, 5.2329, 5.3556, 5.4843, 5.6158, 5.746700000000001]","[5.4603, 5.5822, 5.861400000000001, 6.0152]","[5.4819, 5.61, 5.8935, 6.0438]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.1772880089383414,0.0012099761686984207,0.00010930523078599083,0.8213927096621806,1.9902766444139608e-35
13,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,191.509012,211.13501499999998,19.626003,2.8206,3.8301,1.0094999999999996,4.3301,4.6258,0.2957000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6258, 4.7426, 4.889]","[4.6695, 4.7965, 4.9244]",[],[],0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.16112856184788413,0.0014521433447445937,3.7665621182818096e-06,0.8374155282452519,1.901801689648356e-35
14,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,211.145112,230.785816,19.640704,2.8206,3.8301,1.0094999999999996,4.3301,4.6405,0.3104000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6405, 4.7472, 4.8801000000000005]","[4.662, 4.790500000000001, 4.9146]",[],[],0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.16607966915447556,0.0015239229547848033,1.760954415558962e-06,0.832394646936331,1.8490877631016226e-35
15,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,230.804312,245.43531600000003,14.63100399999999,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6226,0.2949999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6226, 4.746, 4.841600000000001, 4.9386, 5.0479, 5.1607, 5.2732, 5.3988000000000005, 5.5339, 5.6807, 5.8304]","[4.6664, 4.752800000000001, 4.859100000000001, 4.9721, 5.0835, 5.189, 5.3094, 5.435300000000001, 5.570600000000001, 5.7073, 5.851]","[5.540100000000001, 5.675000000000001]","[5.5686, 5.7088]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.18794476273020044,0.0014298714343618847,7.175695494809422e-05,0.8105536088804887,1.7821283070025963e-35
16,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,245.449512,260.085415,14.635903000000011,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6275,0.2999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6275, 4.7464, 4.8362, 4.9494, 5.0591, 5.1805, 5.3180000000000005, 5.451700000000001]","[4.6684, 4.753, 4.8716, 4.9825, 5.0967, 5.2111, 5.3498, 5.4735000000000005]","[5.3357, 5.4516, 5.8929]","[5.345000000000001, 5.4812, 5.9233]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.2069413670029147,0.001335630613321352,0.00015233908162606293,0.7915706633021422,1.67086038732349e-35
17,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,260.100213,274.741215,14.641002000000016,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6326,0.3049999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6326, 4.7452000000000005, 4.84, 4.9487000000000005, 5.0624, 5.1826, 5.311, 5.4541, 5.599600000000001]","[4.674300000000001, 4.7677000000000005, 4.875, 4.986800000000001, 5.0975, 5.2123, 5.3457, 5.4806, 5.6206000000000005]","[5.3223, 5.4495000000000005, 5.5952]","[5.3448, 5.4823, 5.6253]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.2244310465196027,0.0012899395451916745,0.00019304942218544292,0.774085964513019,1.5210625254149817e-35
18,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,274.754612,289.363016,14.608404000000007,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6000000000000005,0.2724000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6000000000000005, 4.6845, 4.7771, 4.8874, 5.0046, 5.1242, 5.2564, 5.3967, 5.5468, 5.6916]","[4.6104, 4.7089, 4.8159, 4.9265, 5.0408, 5.1623, 5.2846, 5.4355, 5.5715, 5.7214]","[5.4099, 5.5433, 5.692]","[5.4301, 5.5741000000000005, 5.718100000000001]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.2407666444631269,0.0013270397091165204,0.0001594805227006706,0.7577468353050522,1.330847621720503e-35
19,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,289.374012,309.017315,19.643303000000003,2.8206,3.8301,1.0094999999999996,4.3301,4.6431,0.3130000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6431, 4.7553, 4.8746]","[4.6811, 4.7991, 4.9236]",[],[],0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.25608434892638593,0.0014852385453963547,1.4960448915950453e-05,0.7424154520792968,1.0882891995493076e-35
20,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,309.032412,328.656815,19.624402999999973,2.8206,3.8301,1.0094999999999996,4.3301,4.6242,0.2941000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6242, 4.7471000000000005, 4.899100000000001]","[4.6728000000000005, 4.7977, 4.9226]",[],[],0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.3109028202976887,0.0014186084818512382,2.458340817386339e-06,0.6876761128796482,7.93202297267102e-36
21,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,328.667412,343.300415,14.633002999999974,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6246,0.2969999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6246, 4.737, 4.8441]","[4.6641, 4.7743, 4.8825]",[],[],0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",3,State3,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.44309006927237105,0.0009728068446168361,3.344758765061637e-05,0.5559036762953552,5.0158496400636046e-36
22,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,343.311212,358.101415,14.790202999999964,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7818000000000005,0.4542000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7818000000000005, 4.8964, 5.0041, 5.1214, 5.2477, 5.3745, 5.5164, 5.659000000000001, 5.804600000000001, 6.3528, 6.4769000000000005, 6.632300000000001]","[4.8236, 4.9367, 5.0498, 5.164000000000001, 5.28, 5.412100000000001, 5.5474000000000006, 5.6824, 5.8295, 6.3566, 6.518800000000001, 6.660500000000001]","[5.6654, 5.8058000000000005]","[5.6733, 5.8259]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",0,State0,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.5668411221087493,0.000616374629926953,4.2432194352189585e-05,0.4325000710669653,2.593733036651496e-36
23,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,358.113712,372.708215,14.594502999999973,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5861,0.2584999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5861, 4.6791, 4.7735, 4.8747, 4.9824, 5.1004000000000005, 5.2221, 5.345000000000001, 5.4828, 5.6111, 5.7437000000000005, 5.8784, 6.032500000000001]","[4.6116, 4.7026, 4.806, 4.9095, 5.022200000000001, 5.1384, 5.258100000000001, 5.382000000000001, 5.5174, 5.6389000000000005, 5.7606, 5.8826, 6.0440000000000005]",[],[],0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",0,State0,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.6862531490811972,0.00030867255526534777,4.732417102506389e-05,0.3133908541925098,9.231046236325168e-37
24,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,372.719312,387.325016,14.605704000000005,2.8206,3.8301,1.0094999999999996,4.3301,4.5972,0.2671000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5972, 4.706, 4.811100000000001, 4.9139, 5.032500000000001, 5.1619, 5.2851]","[4.6240000000000006, 4.7446, 4.8479, 4.955900000000001, 5.0679, 5.1863, 5.3123000000000005]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",0,State0,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.8027607766689618,1.1576143477750174e-06,7.983980995265167e-05,0.19715822590674037,3.101494770762895e-37
25,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,387.33671200000003,401.938516,14.601804000000017,2.8206,3.8301,1.0094999999999996,4.3301,4.5933,0.2632000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5933, 4.6962, 4.8009, 4.8997, 5.0082, 5.1283, 5.2468, 5.3773, 5.5019, 5.6273, 5.7629]","[4.6269, 4.7391000000000005, 4.8369, 4.9406, 5.055400000000001, 5.1715, 5.2959000000000005, 5.4208, 5.5388, 5.6649, 5.7903]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,5,1,2,4,"[ 2.20677906  0.20910494  0.90466828  1.36616494  0.64063026 -1.83762694
  0.71382409  5.42586132  2.1852778   2.63609001 -0.75912562  2.48830205
  1.51625113 -0.54241695 -0.27103082  2.30942491  0.71888985  0.09159293
  2.93073556  4.06979948]","[9.91086427e-01 8.09771212e-36 6.29622824e-36 8.91357261e-03
 5.19009476e-36 1.55895910e-03 7.79851303e-01 2.16300625e-01
 9.72206512e-11 2.28911249e-03 1.74009030e-10 1.98585683e-01
 8.01414317e-01 1.83317907e-15 2.77298044e-18 4.75851919e-02
 1.40392469e-03 1.47182539e-14 9.51010883e-01 3.75022688e-35
 9.15876707e-36 1.28609519e-32 2.84434450e-33 8.84807591e-36
 1.00000000e+00]",0,State0,"[0, 1, 2, 3, 4]",-3975.4908541858504,0.8426711194688873,1.2936802063883582e-05,6.783760765392901e-05,0.1572481061213881,2.537140147146256e-37
